test_reward,test_reward_std,best_reward,best_reward_std,best_epoch,loss,gradient_step,env_step,rew,bl_rew,len,n/ep,n/st,epoch
206.989283,42.7344857440944,180.953545,36.9746902780088,0,-18.684807899632,83,2678,200.657903,141.755141,26,100,2678,1
194.329124,38.289799993304,180.953545,36.9746902780088,0,-48.6888247060776,166,5346,200.640095,138.96567,26,100,2668,2
193.262637,34.9284992336993,180.953545,36.9746902780088,0,-32.2475884059072,249,8012,188.838425,138.307251,26,100,2666,3
205.48801,49.9312208495476,180.953545,36.9746902780088,0,-67.9817635059357,332,10680,198.432762,141.349416,26,100,2668,4
201.955812,41.4188563821318,180.953545,36.9746902780088,0,-95.0902507638931,415,13355,209.297426,141.44601,26,100,2675,5
196.520608,41.8641035801143,180.953545,36.9746902780088,0,-117.682878773212,497,16009,210.659562,139.125994,26,100,2654,6
208.730883,39.7874849372866,180.953545,36.9746902780088,0,-94.5920474386215,580,18669,197.030486,138.500396,26,100,2660,7
187.784411,38.778333715643,180.953545,36.9746902780088,0,-139.477049541473,663,21343,218.966239,142.531438,26,100,2674,8
204.892647,41.5388755968995,180.953545,36.9746902780088,0,-91.8128043174744,746,24014,186.37117,137.278576,26,100,2671,9
195.657423,39.4992230275707,180.953545,36.9746902780088,0,-166.097647304535,829,26677,207.338709,132.753515,26,100,2663,10
209.525025,51.2652156006144,180.953545,36.9746902780088,0,-203.874470767975,912,29340,193.647886,132.067374,26,100,2663,11
192.846506,33.7609504843653,180.953545,36.9746902780088,0,-170.532382698059,994,31995,200.429961,139.595223,26,100,2655,12
195.059881,41.905039942672,180.953545,36.9746902780088,0,-131.089675254822,1077,34655,199.357872,143.229949,26,100,2660,13
200.404868,45.3435021277556,180.953545,36.9746902780088,0,-156.932753257751,1160,37328,191.44506,136.59598,26,100,2673,14
200.175714,43.1725111776464,180.953545,36.9746902780088,0,-216.438852272034,1243,39999,206.711869,141.235519,26,100,2671,15
195.071298,43.9709843306424,180.953545,36.9746902780088,0,-203.570123329163,1326,42666,202.881053,147.01989,26,100,2667,16
196.790487,39.251752873355,180.953545,36.9746902780088,0,-227.445150985718,1408,45317,212.302633,145.291295,26,100,2651,17
204.900255,48.3614468847291,180.953545,36.9746902780088,0,-242.526858139038,1491,47980,208.103209,138.377143,26,100,2663,18
202.592571,44.5284033108247,180.953545,36.9746902780088,0,-180.180699539185,1573,50632,192.407289,137.332314,26,100,2652,19
203.178688,48.701449071982,180.953545,36.9746902780088,0,-167.392049274445,1656,53314,193.222286,137.992635,26,100,2682,20
197.2331,35.861563593675,180.953545,36.9746902780088,0,-165.828787155151,1738,55964,196.899328,139.885073,26,100,2650,21
191.511582,42.4124977453141,180.953545,36.9746902780088,0,-179.526286621094,1821,58629,193.888386,136.912666,26,100,2665,22
197.949613,50.1913282382498,180.953545,36.9746902780088,0,-205.244161567688,1904,61298,202.419496,141.945446,26,100,2669,23
195.779557,38.4877979584888,180.953545,36.9746902780088,0,-224.425322380066,1987,63963,196.484927,137.910724,26,100,2665,24
209.207547,52.4646849240429,180.953545,36.9746902780088,0,-238.812553958893,2070,66626,192.822271,135.955805,26,100,2663,25
191.7741,42.1714295790906,180.953545,36.9746902780088,0,-228.410451622009,2153,69284,199.741742,144.203238,26,100,2658,26
200.745477,48.8780532691531,180.953545,36.9746902780088,0,-215.357621536255,2236,71960,197.079457,140.338766,26,100,2676,27
195.049905,42.3502425625955,180.953545,36.9746902780088,0,-244.934547309875,2319,74621,197.38134,137.689931,26,100,2661,28
200.296079,46.978898413548,180.953545,36.9746902780088,0,-247.746955490112,2402,77281,188.724028,133.175758,26,100,2660,29
201.553535,40.5791843356748,180.953545,36.9746902780088,0,-285.540083084106,2485,79956,207.715106,143.823294,26,100,2675,30
200.449307,43.5078779288079,180.953545,36.9746902780088,0,-334.371590118408,2568,82626,206.34879,136.70292,26,100,2670,31
197.469176,37.8317906130786,180.953545,36.9746902780088,0,-307.768902130127,2651,85288,199.678265,137.113746,26,100,2662,32
198.161126,50.1058421328145,180.953545,36.9746902780088,0,-324.878760681152,2733,87938,201.56275,138.050739,26,100,2650,33
199.353286,40.4249914231803,180.953545,36.9746902780088,0,-349.713115081787,2816,90597,198.226871,135.955685,26,100,2659,34
201.233412,40.3306242644849,180.953545,36.9746902780088,0,-338.996702880859,2899,93260,200.112086,137.253411,26,100,2663,35
