test_reward,test_reward_std,best_reward,best_reward_std,best_epoch,loss,gradient_step,env_step,rew,bl_rew,len,n/ep,n/st,epoch
-92.262233678,24.23042931149637,-93.81164770199996,24.28191282826766,0,-63.08122525215149,40573,1298365,92.707180264,78.206318736,12,50000,649031,2
-87.16595871999999,23.49392373431792,-93.81164770199996,24.28191282826766,0,-81.58134846687317,60849,1947219,91.64733736,78.206318736,12,50000,648854,3
-85.544455112,24.883437695089185,-93.81164770199996,24.28191282826766,0,-27.632124338150025,81133,2596309,87.09189163,78.206318736,12,50000,649090,4
-83.390789838,24.388982348741,-93.81164770199996,24.28191282826766,0,-33.591245677471164,101399,3244847,85.02573652999999,78.206318736,12,50000,648538,5
-82.44530001,23.83452032643316,-93.81164770199996,24.28191282826766,0,-32.21107634425163,121676,3893714,83.07043152399999,78.206318736,12,50000,648867,6
-82.99577914400001,23.494847854518493,-93.81164770199996,24.28191282826766,0,-26.34945066213608,141948,4542418,82.48472067600001,78.206318736,12,50000,648704,7
-81.175429702,21.57143323862481,-93.81164770199996,24.28191282826766,0,-19.37633276104927,162226,5191332,82.001704374,78.206318736,12,50000,648914,8
-82.18101421000001,21.496582641665505,-93.81164770199996,24.28191282826766,0,-15.400091474950312,182492,5839859,79.797296024,78.206318736,12,50000,648527,9
-81.35347798,21.680143463311317,-93.81164770199996,24.28191282826766,0,-13.584402194023133,202751,6488175,81.00871424200001,78.20631873600001,12,50000,648316,10
-81.338153694,21.952757971121176,-93.81164770199996,24.28191282826766,0,-11.05813029229641,223017,7136709,80.899359498,78.206318736,12,50000,648534,11
-82.587427238,21.873592723532298,-93.81164770199996,24.28191282826766,0,-16.550113331079483,243277,7785034,79.98018974,78.206318736,12,50000,648325,12
-82.33335399599999,22.104088536288742,-93.81164770199996,24.28191282826766,0,-21.313925508856773,263536,8433332,80.347720912,78.206318736,12,50000,648298,13
-81.020978356,21.68696276004976,-93.81164770199996,24.28191282826766,0,-12.521819691210986,283787,9081382,80.47275602599998,78.206318736,12,50000,648050,14
-81.25960817400001,21.859446156765213,-93.81164770199996,24.28191282826766,0,-9.144699473530054,304040,9729504,79.778975256,78.206318736,12,50000,648122,15
