test_reward,test_reward_std,best_reward,best_reward_std,best_epoch,loss,gradient_step,env_step,rew,bl_rew,len,n/ep,n/st,epoch
-86.698730628,22.49556746787541,-107.9545361,26.389528140899905,0,-57.33730836451053,40573,1298373,91.557489856,78.206318736,12,50000,648810,2
-85.40500741199997,22.956877444951072,-107.9545361,26.389528140899905,0,-23.22873130917549,60843,1947026,86.85562157,78.20631873600001,12,50000,648653,3
-83.23575909200001,21.99555603172453,-107.9545361,26.389528140899905,0,-15.950364176034928,81108,2595523,85.64344222,78.20631873599999,12,50000,648497,4
-85.304875892,22.998721469721563,-107.9545361,26.389528140899905,0,-16.156415790319443,101352,3243341,83.392562664,78.206318736,12,50000,647818,5
-83.75653222999999,21.62876813701105,-107.9545361,26.389528140899905,0,-16.40108286321163,121596,3891153,85.233777878,78.206318736,12,50000,647812,6
-84.28320465800002,22.447823996737487,-107.9545361,26.389528140899905,0,-10.664199864268303,141840,4538962,83.960694478,78.206318736,12,50000,647809,7
-83.148146314,21.554353814589646,-107.9545361,26.389528140899905,0,-14.192760444283486,162080,5186658,84.330016186,78.206318736,12,50000,647696,8
-84.75274516600001,22.431778422267765,-107.9545361,26.389528140899905,0,-11.741705816984176,182321,5834386,83.377046546,78.206318736,12,50000,647728,9
-84.18219494200001,22.012501318483665,-107.9545361,26.389528140899905,0,-14.940142681598664,202564,6482191,84.95992227800001,78.206318736,12,50000,647805,10
-87.48368725600001,23.210131499721022,-107.9545361,26.389528140899905,0,-16.67826289921999,222793,7129541,84.48723723,78.206318736,12,50000,647350,11
-85.64016140000001,22.52204261113189,-107.9545361,26.389528140899905,0,-27.24798557281494,243029,7777112,87.94777331600001,78.206318736,12,50000,647571,12
-87.73677422000002,23.403659663961733,-107.9545361,26.389528140899905,0,-27.140305609703063,263250,8424188,85.91621391000001,78.206318736,12,50000,647076,13
-87.12501300000001,22.791137020015736,-107.9545361,26.389528140899905,0,-26.738794091939926,283490,9071879,87.84718784600001,78.206318736,12,50000,647691,14
-87.83330518400001,23.21464830585616,-107.9545361,26.389528140899905,0,-24.827030646801,303716,9719120,87.58070738600001,78.206318736,12,50000,647241,15
-86.348344612,22.587227969503363,-107.9545361,26.389528140899905,0,-23.89018740355969,323945,10366456,87.83077446600001,78.20631873600001,12,50000,647336,16
-88.80529517400001,24.07333120721993,-107.9545361,26.389528140899905,0,-25.7619229722023,344165,11013498,86.54065587999999,78.206318736,12,50000,647042,17
-87.30554538999999,22.82903312471368,-107.9545361,26.389528140899905,0,-27.731374654769898,364398,11660968,88.80021098599998,78.206318736,12,50000,647470,18
-87.59608378799999,23.116486780147525,-107.9545361,26.389528140899905,0,-27.83268295526505,384613,12307869,87.42887226399999,78.206318736,12,50000,646901,19
-88.088182492,23.01360193868144,-107.9545361,26.389528140899905,0,-22.056518991589545,404837,12955052,87.71145138,78.206318736,12,50000,647183,20
-88.08516712799998,22.96077467715209,-107.9545361,26.389528140899905,0,-33.46995835512877,425060,13602190,88.33400540199999,78.20631873599999,12,50000,647138,21
-87.38061278999999,22.497444637493796,-107.9545361,26.389528140899905,0,-24.69216289460659,445278,14249194,88.20038235999999,78.206318736,12,50000,647004,22
