test_reward,test_reward_std,best_reward,best_reward_std,best_epoch,loss,gradient_step,env_step,rew,bl_rew,len,n/ep,n/st,epoch
415.206285445392,103.306036271154,367.056456579827,78.066396711827,0,-166.689229698181,125,4027,372.832500992268,226.987224279679,40,100,4027,1
321.704479481773,67.0111072632538,321.704479481773,67.0111072632538,2,-143.767660484314,251,8062,418.600458612219,234.309747499935,40,100,4035,2
414.832794137895,82.6208188830961,321.704479481773,67.0111072632538,2,-113.383056192398,377,12095,338.707885873616,242.622709754705,40,100,4033,3
406.909501990937,93.2242334045228,321.704479481773,67.0111072632538,2,-312.929210510254,502,16121,406.296484108865,226.192161686113,40,100,4026,4
410.150537725091,109.970283140339,321.704479481773,67.0111072632538,2,-239.872007923126,628,20175,393.739711307585,236.249072079221,40,100,4054,5
410.322213434279,87.1234183773353,321.704479481773,67.0111072632538,2,-268.052736434936,753,24182,415.898382901549,235.344813373287,40,100,4007,6
414.350530423001,103.146958762566,321.704479481773,67.0111072632538,2,-239.885188817978,878,28196,426.528894784153,249.140833122507,40,100,4014,7
410.307466785014,93.5894683009107,321.704479481773,67.0111072632538,2,-234.783262052536,1003,32225,409.797436930314,238.89060995914,40,100,4029,8
404.699919185564,81.9987481014251,321.704479481773,67.0111072632538,2,-269.832145895958,1128,36248,405.95053787291,236.613814539146,40,100,4023,9
387.104407183994,86.259259978653,321.704479481773,67.0111072632538,2,-255.954286422729,1253,40252,421.838287616968,251.631052996777,40,100,4004,10
364.014289680617,69.1069521988952,321.704479481773,67.0111072632538,2,-302.443811531067,1379,44284,376.907619307265,235.860548970811,40,100,4032,11
376.762049093228,81.8780345953195,321.704479481773,67.0111072632538,2,-288.892910728455,1505,48319,377.490620579631,238.240866363072,40,100,4035,12
386.865347654223,91.4738889935222,321.704479481773,67.0111072632538,2,-324.539470710754,1630,52344,396.668914905637,242.562722239895,40,100,4025,13
390.826930590272,96.6350441968875,321.704479481773,67.0111072632538,2,-406.804092483521,1755,56361,428.631385067701,252.809486644007,40,100,4017,14
382.31918123126,86.941036097655,321.704479481773,67.0111072632538,2,-426.32315618515,1880,60392,403.484384275526,242.548532716573,40,100,4031,15
354.345530943871,75.5011078045854,321.704479481773,67.0111072632538,2,-313.723485794067,2006,64430,389.028206403106,241.460293413699,40,100,4038,16
387.267509287894,89.8817114382152,321.704479481773,67.0111072632538,2,-362.001687812805,2132,68479,378.126179621248,236.1054243421,40,100,4049,17
379.429191291891,89.5807983377822,321.704479481773,67.0111072632538,2,-221.440521621704,2258,72513,377.370936848633,231.272669103481,40,100,4034,18
389.964750200901,104.116386416849,321.704479481773,67.0111072632538,2,-296.608565750122,2383,76529,391.53462022102,235.540934495018,40,100,4016,19
371.345305542648,88.7673999898211,321.704479481773,67.0111072632538,2,-241.480573539734,2508,80538,378.543858789951,231.819790486321,40,100,4009,20
382.622720742151,91.7140388175431,321.704479481773,67.0111072632538,2,-268.038175411224,2633,84568,366.220152955726,228.258855245551,40,100,4030,21
360.244654881954,80.3170131042005,321.704479481773,67.0111072632538,2,-280.314239859581,2758,88597,371.735483465046,235.700669113509,40,100,4029,22
361.845315327756,93.2939221499539,321.704479481773,67.0111072632538,2,-264.520432891846,2883,92623,369.071764850989,240.08906432528,40,100,4026,23
389.424400283517,86.1508496472417,321.704479481773,67.0111072632538,2,-365.54922832489,3008,96654,368.023421172518,234.032612516209,40,100,4031,24
374.258268622905,83.351188021128,321.704479481773,67.0111072632538,2,-314.824847602844,3134,100687,374.15641487211,228.099158461587,40,100,4033,25
383.179322510958,87.3927138432474,321.704479481773,67.0111072632538,2,-300.069943027496,3258,104686,380.62086077705,245.220704705939,39,100,3999,26
373.539015171751,81.2544626747865,321.704479481773,67.0111072632538,2,-427.180446929932,3383,108704,378.248539031818,232.052013799883,40,100,4018,27
392.527740578707,91.3596042580178,321.704479481773,67.0111072632538,2,-483.265617523193,3509,112743,397.596503110379,242.510955367088,40,100,4039,28
381.969452947006,96.7297353910847,321.704479481773,67.0111072632538,2,-475.6755809021,3635,116784,382.539864876717,239.09937892966,40,100,4041,29
389.521960412711,80.5301604842142,321.704479481773,67.0111072632538,2,-430.716623153687,3760,120812,377.919457459748,239.964445665758,40,100,4028,30
386.786782379523,86.8488046564508,321.704479481773,67.0111072632538,2,-455.259690551758,3886,124846,377.569853268787,235.56894914093,40,100,4034,31
377.10208483912,93.3080666087113,321.704479481773,67.0111072632538,2,-537.446477966309,4011,128864,386.137930926234,230.211812987514,40,100,4018,32
386.461387682259,99.19628459689,321.704479481773,67.0111072632538,2,-397.712822380066,4136,132885,384.854596386571,240.606919789347,40,100,4021,33
370.311442403123,88.975814276744,321.704479481773,67.0111072632538,2,-392.90278049469,4262,136919,379.631099706218,233.566834608037,40,100,4034,34
379.995328421593,77.9355075099037,321.704479481773,67.0111072632538,2,-405.546322631836,4387,140948,380.408769405559,240.045423698798,40,100,4029,35
393.441401922032,79.0326004613125,321.704479481773,67.0111072632538,2,-407.827913665772,4513,144983,370.352355372384,224.746280126125,40,100,4035,36
375.019657967072,77.5046102440926,321.704479481773,67.0111072632538,2,-443.639916057587,4638,149008,393.930238260888,244.536078278888,40,100,4025,37
379.504612506032,103.140133909926,321.704479481773,67.0111072632538,2,-409.112841873169,4763,153016,378.985343951136,233.357901610788,40,100,4008,38
381.341302809641,81.6805700156656,321.704479481773,67.0111072632538,2,-435.458677062988,4889,157062,384.341490079164,236.021792732738,40,100,4046,39
390.909768804014,93.8457378456517,321.704479481773,67.0111072632538,2,-317.119691288471,5014,161083,372.805029632544,233.422306521518,40,100,4021,40
396.390540550537,92.7461019294012,321.704479481773,67.0111072632538,2,-370.287341079712,5139,165106,384.556806431115,234.529334226139,40,100,4023,41
387.332311973013,88.2597964261975,321.704479481773,67.0111072632538,2,-343.105599861145,5264,169123,383.68934039237,232.779410732575,40,100,4017,42
378.782954800464,80.1881858195058,321.704479481773,67.0111072632538,2,-297.643824357986,5390,173156,387.05214041084,240.555212602876,40,100,4033,43
373.069121545181,79.7437760756636,321.704479481773,67.0111072632538,2,-404.649902038574,5516,177188,404.246003451794,245.336722001657,40,100,4032,44
382.656152682453,86.0839137746448,321.704479481773,67.0111072632538,2,-278.91507101059,5642,181227,374.287539552907,237.434458352402,40,100,4039,45
382.3120245355,84.3725251179233,321.704479481773,67.0111072632538,2,-363.529876632691,5767,185251,384.853506524041,240.687467723899,40,100,4024,46
359.113470092863,73.6335700846713,321.704479481773,67.0111072632538,2,-377.685170555115,5892,189263,381.713061672002,234.418226156393,40,100,4012,47
379.502334692925,88.1011535028145,321.704479481773,67.0111072632538,2,-332.863825035095,6018,193309,372.840803949535,230.242581964359,40,100,4046,48
384.731124280393,112.375915408347,321.704479481773,67.0111072632538,2,-324.421316757202,6143,197334,382.379156917781,239.596410883311,40,100,4025,49
370.201497107744,82.8529417968887,321.704479481773,67.0111072632538,2,-385.390801277161,6268,201347,388.01458878844,236.83381851607,40,100,4013,50
381.12838509796,86.2612216926481,321.704479481773,67.0111072632538,2,-342.264770240784,6393,205365,379.017910136823,241.116644877549,40,100,4018,51
410.512005133033,91.3263122244798,321.704479481773,67.0111072632538,2,-345.150437583923,6518,209394,376.609361538142,234.497914366238,40,100,4029,52
401.411986735091,91.943116627336,321.704479481773,67.0111072632538,2,-348.362424240112,6643,213416,390.345999512859,244.20437930692,40,100,4022,53
379.017908974737,82.2030741013105,321.704479481773,67.0111072632538,2,-418.020514831543,6768,217439,390.371233141869,232.762075222441,40,100,4023,54
396.395534975976,95.2917943520929,321.704479481773,67.0111072632538,2,-462.553018341065,6894,221475,390.739710941613,236.056798349842,40,100,4036,55
395.687979694568,88.916789832038,321.704479481773,67.0111072632538,2,-338.834050674438,7020,225518,384.35969920639,238.873508011568,40,100,4043,56
378.302453272939,93.1013440713115,321.704479481773,67.0111072632538,2,-339.08454372406,7145,229549,382.341267054193,238.930732938312,40,100,4031,57
373.733369902968,79.5518598197547,321.704479481773,67.0111072632538,2,-386.017459030151,7271,233590,386.162853817344,236.849876461923,40,100,4041,58
392.583450987786,86.3036658052738,321.704479481773,67.0111072632538,2,-385.898518447876,7396,237595,378.593758681118,234.738568352535,40,100,4005,59
398.917387526333,89.7339709583873,321.704479481773,67.0111072632538,2,-391.536122894287,7522,241635,378.16797811538,235.184936701506,40,100,4040,60
383.789576089978,84.6694361550182,321.704479481773,67.0111072632538,2,-445.507419290543,7648,245667,385.789284660816,226.404017597958,40,100,4032,61
388.367801399082,79.6160716539939,321.704479481773,67.0111072632538,2,-364.952851066589,7774,249699,381.437329223528,235.911328142434,40,100,4032,62
389.790596923307,96.0710253350407,321.704479481773,67.0111072632538,2,-368.807427396774,7899,253716,369.796810486242,223.720164634809,40,100,4017,63
385.288731992394,70.820552618389,321.704479481773,67.0111072632538,2,-406.10482383728,8024,257740,381.586914197132,230.463908156045,40,100,4024,64
379.320656227767,79.1300069130084,321.704479481773,67.0111072632538,2,-406.250033683777,8149,261770,378.962781064957,231.827842295682,40,100,4030,65
380.875869631097,74.1874802450897,321.704479481773,67.0111072632538,2,-486.513722229004,8275,265802,388.802495228257,241.180966536088,40,100,4032,66
388.975385843534,96.5307167505072,321.704479481773,67.0111072632538,2,-437.454179840088,8400,269819,371.07051851403,226.126828177106,40,100,4017,67
389.800358335525,75.1879290147521,321.704479481773,67.0111072632538,2,-516.595448608399,8525,273826,372.56840680562,227.863470618562,40,100,4007,68
375.486236235052,81.8575898925501,321.704479481773,67.0111072632538,2,-533.213423805237,8650,277852,384.667642478719,235.763464715518,40,100,4026,69
371.766299236119,75.1932148560417,321.704479481773,67.0111072632538,2,-428.158075752258,8775,281870,366.955821260773,227.735368141774,40,100,4018,70
386.628978347108,84.6299238227495,321.704479481773,67.0111072632538,2,-513.617463226318,8900,285888,374.155517065525,231.328982963468,40,100,4018,71
397.07155209817,95.6411686596019,321.704479481773,67.0111072632538,2,-512.514712371826,9025,289909,394.412966042608,237.891739257425,40,100,4021,72
