index,env_id,curr_pos,curr_capacity,possible_actions,action,reward,bl_action,bl_reward,done
39513,79,10,0.04,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0,0.0,8,17.707420349121094,True
40000,80,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],8,6.481290340423584,3,2.0326714515686035,False
40001,80,8,0.74,[1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1.],5,10.635729789733888,10,2.372593402862549,False
40002,80,5,0.56,[1. 1. 1. 1. 1. 0. 1. 1. 0. 1. 1.],2,14.959596633911133,8,8.609182357788086,False
40003,80,2,0.19,[1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1.],9,8.929424285888672,7,9.538867950439451,False
40004,80,9,0.04,[1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1.],0,0.0,0,0.0,False
40005,80,0,1.0,[1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1.],3,2.0326714515686035,9,6.19130277633667,False
40006,80,3,0.82,[1. 1. 0. 0. 1. 0. 1. 1. 0. 0. 1.],7,9.92152214050293,2,9.010787010192873,False
40007,80,7,0.58,[1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1.],10,14.846940994262695,5,12.87867259979248,False
40008,80,10,0.39,[1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0.],0,0.0,0,0.0,False
40009,80,0,1.0,[1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0.],4,10.629642486572266,4,10.629642486572266,False
40010,80,4,0.55,[1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1,13.63668441772461,1,13.63668441772461,False
40011,80,1,0.36,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],0,0.0,0,0.0,False
40012,80,0,1.0,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],6,24.261520385742188,6,24.261520385742188,True
40013,80,0,1.0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],9,22.413175582885746,10,13.824298858642578,True
40500,81,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2,9.518754959106444,8,5.940797805786133,False
40501,81,2,0.51,[1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],9,1.0934369564056396,9,3.969939231872559,False
40502,81,9,0.31,[1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1.],0,0.0,2,0.8449913859367371,False
40503,81,0,1.0,[1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1.],6,9.856428146362305,0,0.0,False
40504,81,6,0.55,[1. 1. 0. 1. 1. 1. 0. 1. 1. 0. 1.],8,6.522709846496582,10,8.515743255615234,False
40505,81,8,0.26,[1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1.],7,7.12662410736084,6,13.552494049072266,False
40506,81,7,0.04,[1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 1.],0,0.0,0,0.0,False
40507,81,0,1.0,[1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 1.],1,14.260198593139648,7,12.036872863769531,False
40508,81,1,0.78,[1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1.],3,3.202249526977539,1,2.674440622329712,False
40509,81,3,0.62,[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1.],10,16.903789520263672,3,3.202249526977539,False
40510,81,10,0.21,[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],4,26.65973854064941,4,19.883113861083984,False
40511,81,4,0.07,[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],0,0.0,0,0.0,False
40512,81,0,1.0,[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],5,17.910062789916992,5,17.910062789916992,True
40513,81,4,0.17,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0,0.0,2,17.10540008544922,True
41000,82,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],3,7.24510383605957,8,1.2493810653686523,False
41001,82,3,0.64,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],10,4.797213554382324,4,4.3040266036987305,False
41002,82,10,0.2,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0.],0,0.0,1,1.1082193851470947,False
41003,82,0,1.0,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0.],7,10.361124992370604,0,0.0,False
41004,82,7,0.76,[1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0.],6,4.656213760375977,10,3.807637929916382,False
41005,82,6,0.44,[1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0.],5,7.60910177230835,3,4.305464267730713,False
41006,82,5,0.3,[1. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0.],0,0.0,0,0.0,False
41007,82,0,1.0,[1. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0.],4,4.940744400024414,2,6.721968650817871,False
41008,82,4,0.51,[1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0.],8,3.971022844314575,7,18.017337799072266,False
41009,82,8,0.37,[1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0.],1,4.723970890045166,6,4.656213760375977,False
41010,82,1,0.2,[1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.],0,0.0,0,0.0,False
41011,82,0,1.0,[1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.],2,6.721968650817871,5,18.8483829498291,False
41012,82,2,0.59,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],9,20.39259910583496,9,2.523905038833618,True
41013,82,0,1.0,[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1,20.647289276123047,3,23.04655647277832,True
41500,83,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],9,11.860671043395996,2,6.974112510681152,False
41501,83,9,0.88,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1.],6,3.261370658874512,3,1.1022672653198242,False
41502,83,6,0.51,[1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 1.],10,1.0400782823562622,5,9.260114669799805,False
41503,83,10,0.04,[1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0.],0,0.0,0,0.0,False
41504,83,0,1.0,[1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0.],1,8.24750804901123,1,8.24750804901123,False
41505,83,1,0.74,[1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0.],3,13.23332405090332,4,3.347625494003296,False
41506,83,3,0.31,[1. 0. 1. 0. 1. 1. 0. 1. 1. 0. 0.],0,0.0,0,0.0,False
41507,83,0,1.0,[1. 0. 1. 0. 1. 1. 0. 1. 1. 0. 0.],4,9.98988914489746,6,11.581232070922852,False
41508,83,4,0.5,[1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0.],7,6.508264064788818,10,1.0400782823562622,False
41509,83,7,0.25,[1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0.],5,29.752199172973636,9,3.146198034286499,False
41510,83,5,0.09,[1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.],0,0.0,0,0.0,False
41511,83,0,1.0,[1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0.],2,6.974112510681152,7,13.52048110961914,False
41512,83,2,0.78,[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],8,19.115562438964844,8,13.216086387634276,True
41513,83,0,1.0,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],7,29.14116477966309,2,33.161834716796875,True
42000,84,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],3,4.19869327545166,3,4.19869327545166,False
42001,84,3,0.81,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],8,7.334694385528564,8,7.334694385528564,False
42002,84,8,0.69,[1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1.],5,12.406789779663086,2,1.5427865982055664,False
42003,84,5,0.48,[1. 1. 1. 0. 1. 0. 1. 1. 0. 1. 1.],7,5.193260192871094,0,0.0,False
42004,84,7,0.27,[1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 1.],1,4.711167812347412,10,8.5900239944458,False
42005,84,1,0.12,[1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1.],0,0.0,4,6.530473709106445,False
42006,84,0,1.0,[1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1.],4,14.494426727294922,1,3.0568735599517822,False
42007,84,4,0.55,[1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1.],9,22.37974548339844,0,0.0,False
42008,84,9,0.24,[1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1.],0,0.0,5,11.39161205291748,False
42009,84,0,1.0,[1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1.],10,8.5900239944458,7,5.193260192871094,False
42010,84,10,0.6,[1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0.],6,10.470036506652832,6,17.300600051879883,False
42011,84,6,0.34,[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,16.551483154296875,9,22.70760154724121,True
42012,84,3,0.09,[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],0,0.0,0,0.0,False
42013,84,0,1.0,[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],2,16.763004302978516,2,16.763004302978516,True
42500,85,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],3,4.736295223236084,4,1.1086938381195068,False
42501,85,3,0.53,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],10,5.74073600769043,9,1.689706802368164,False
42502,85,10,0.38,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0.],0,0.0,0,0.0,False
42503,85,0,1.0,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0.],4,1.1086938381195068,6,2.167463779449463,False
42504,85,4,0.51,[1. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0.],6,2.2778573036193848,2,1.95806348323822,False
42505,85,6,0.32,[1. 1. 1. 0. 0. 1. 0. 1. 1. 1. 0.],5,9.29763126373291,0,0.0,False
42506,85,5,0.11,[1. 1. 1. 0. 0. 0. 0. 1. 1. 1. 0.],0,0.0,3,4.736295223236084,False
42507,85,0,1.0,[1. 1. 1. 0. 0. 0. 0. 1. 1. 1. 0.],9,1.709242820739746,10,5.74073600769043,False
42508,85,9,0.56,[1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0.],2,3.1821494102478027,0,0.0,False
42509,85,2,0.1,[1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0.],0,0.0,1,9.94277286529541,False
42510,85,0,1.0,[1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0.],1,9.94277286529541,5,7.772427082061768,False
42511,85,1,0.56,[1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],8,8.357608795166016,8,2.330925226211548,False
42512,85,8,0.36,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],0,0.0,0,0.0,False
42513,85,0,1.0,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],7,23.73037338256836,7,23.73037338256836,True
43000,86,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],9,6.9671406745910645,8,2.411590099334717,False
43001,86,9,0.76,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1.],5,2.9174463748931885,4,2.566964864730835,False
43002,86,5,0.41,[1. 1. 1. 1. 1. 0. 1. 1. 1. 0. 1.],10,5.79284143447876,10,4.324694633483887,False
43003,86,10,0.1,[1. 1. 1. 1. 1. 0. 1. 1. 1. 0. 0.],0,0.0,9,5.955228805541992,False
43004,86,0,1.0,[1. 1. 1. 1. 1. 0. 1. 1. 1. 0. 0.],8,2.411590099334717,0,0.0,False
43005,86,8,0.68,[1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 0.],4,2.566964864730835,5,6.654465675354004,False
43006,86,4,0.57,[1. 1. 1. 1. 0. 0. 1. 1. 0. 0. 0.],3,10.974441528320312,6,10.09777545928955,False
43007,86,3,0.47,[1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0.],6,5.156727313995361,0,0.0,False
43008,86,6,0.14,[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0.],0,0.0,2,9.31326961517334,False
43009,86,0,1.0,[1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0.],2,9.31326961517334,3,6.562813758850098,False
43010,86,2,0.66,[1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.],7,13.38278579711914,7,7.001581192016602,False
43011,86,7,0.4,[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1,13.759554862976074,1,13.759554862976074,True
43012,86,2,0.67,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],6,17.21394920349121,6,21.678237915039062,True
43013,86,0,1.0,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],6,19.785642623901367,0,0.0,True
43500,87,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],6,11.86379337310791,3,2.9087436199188232,False
43501,87,6,0.67,[1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1.],8,9.232725143432615,8,5.884109973907471,False
43502,87,8,0.49,[1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1.],3,6.6164374351501465,1,9.12656021118164,False
43503,87,3,0.07,[1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1.],0,0.0,0,0.0,False
43504,87,0,1.0,[1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1.],10,12.287071228027344,6,11.86379337310791,False
43505,87,10,0.83,[1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0.],1,3.737852096557617,2,10.183304786682127,False
43506,87,1,0.65,[1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0.],5,4.010745048522949,9,16.348928451538086,False
43507,87,5,0.18,[1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0.],0,0.0,0,0.0,False
43508,87,0,1.0,[1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0.],9,15.997113227844238,10,12.287071228027344,False
43509,87,9,0.6,[1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0.],2,14.87895679473877,5,0.14041268825531,False
43510,87,2,0.39,[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],4,19.406288146972656,7,21.387348175048828,False
43511,87,4,0.29,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],7,44.59432220458984,4,43.617408752441406,True
43512,87,0,1.0,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],6,20.883190155029297,6,20.883190155029297,True
43513,87,0,1.0,[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],5,29.82895851135254,8,30.64683151245117,True
44000,88,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1,3.984184980392456,1,3.984184980392456,False
44001,88,1,0.85,[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],7,8.270030975341797,5,6.13210916519165,False
44002,88,7,0.64,[1. 0. 1. 1. 1. 1. 1. 0. 1. 1. 1.],5,4.511043548583984,3,3.3816637992858887,False
44003,88,5,0.42,[1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1.],10,3.592618942260742,0,0.0,False
44004,88,10,0.24,[1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 0.],0,0.0,7,4.848341464996338,False
44005,88,0,1.0,[1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 0.],3,8.026494026184082,2,3.450848340988159,False
44006,88,3,0.53,[1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0.],2,6.209692001342773,10,4.016091823577881,False
44007,88,2,0.31,[1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0.],0,0.0,4,9.636439323425291,False
44008,88,0,1.0,[1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0.],8,9.262008666992188,0,0.0,False
44009,88,8,0.63,[1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0.],6,1.5209927558898926,6,8.178054809570312,False
44010,88,6,0.28,[1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.],0,0.0,8,1.5803358554840088,False
44011,88,0,1.0,[1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.],9,17.851755142211914,0,0.0,False
44012,88,9,0.55,[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],4,29.86080741882324,9,17.851755142211914,True
44013,88,0,1.0,[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1,28.37525749206543,0,0.0,True
44500,89,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],9,18.39794158935547,4,1.1805483102798462,False
44501,89,9,0.64,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1.],10,5.80000114440918,7,5.4987077713012695,False
44502,89,10,0.44,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],1,12.898256301879885,6,7.626208782196045,False
44503,89,1,0.06,[1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 0.],0,0.0,5,2.54847264289856,False
44504,89,0,1.0,[1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 0.],8,14.777955055236816,0,0.0,False
44505,89,8,0.56,[1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0.],7,21.29234504699707,1,9.710505485534668,False
44506,89,7,0.34,[1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 0.],4,6.729200839996338,9,11.755918502807615,False
44507,89,4,0.24,[1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],0,0.0,10,5.80000114440918,False
44508,89,0,1.0,[1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0.],6,11.592124938964844,0,0.0,False
44509,89,6,0.68,[1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0.],5,2.54847264289856,8,14.777955055236816,False
44510,89,5,0.34,[1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0.],2,35.929447174072266,2,8.674899101257324,False
44511,89,2,0.05,[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],0,0.0,0,0.0,False
44512,89,0,1.0,[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],3,28.05023765563965,3,28.05023765563965,True
44513,89,3,0.11,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0,0.0,6,20.611312866210938,True
45000,90,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],3,8.755517959594727,7,2.125937223434448,False
45001,90,3,0.59,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1.],8,5.764445781707764,6,7.497272491455078,False
45002,90,8,0.38,[1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1.],9,9.493176460266112,0,0.0,False
45003,90,9,0.0,[1. 1. 1. 0. 1. 1. 1. 1. 0. 0. 1.],0,0.0,4,6.824875354766846,False
45004,90,0,1.0,[1. 1. 1. 0. 1. 1. 1. 1. 0. 0. 1.],1,11.511058807373049,3,3.2490763664245605,False
45005,90,1,0.54,[1. 0. 1. 0. 1. 1. 1. 1. 0. 0. 1.],10,3.5833752155303955,8,5.764445781707764,False
45006,90,10,0.07,[1. 0. 1. 0. 1. 1. 1. 1. 0. 0. 0.],0,0.0,0,0.0,False
45007,90,0,1.0,[1. 0. 1. 0. 1. 1. 1. 1. 0. 0. 0.],4,6.824875354766846,2,7.306723117828369,False
45008,90,4,0.63,[1. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0.],5,11.661258697509766,9,10.414277076721191,False
45009,90,5,0.36,[1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0.],2,21.27755546569824,5,16.752532958984375,False
45010,90,2,0.04,[1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0.],0,0.0,0,0.0,False
45011,90,0,1.0,[1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0.],7,2.125937223434448,10,8.987777709960938,False
45012,90,7,0.52,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],6,7.497272491455078,1,3.563715934753418,True
45013,90,0,1.0,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],6,14.015658378601074,7,20.86417007446289,True
45500,91,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],9,20.780288696289062,3,15.38646411895752,False
45501,91,9,0.51,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1.],5,11.139158248901367,8,5.99079704284668,False
45502,91,5,0.38,[1. 1. 1. 1. 1. 0. 1. 1. 1. 0. 1.],4,4.580743312835693,4,6.751019477844238,False
45503,91,4,0.24,[1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1.],0,0.0,0,0.0,False
45504,91,0,1.0,[1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1.],7,34.56196212768555,1,19.202281951904297,False
45505,91,7,0.55,[1. 1. 1. 1. 0. 0. 1. 0. 1. 0. 1.],6,25.31763458251953,10,8.825482368469238,False
45506,91,6,0.06,[1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1.],0,0.0,2,2.5703125,False
45507,91,0,1.0,[1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1.],2,37.520904541015625,5,10.934775352478027,False
45508,91,2,0.89,[1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1.],10,2.26012659072876,0,0.0,False
45509,91,10,0.6,[1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0.],1,8.183515548706055,9,20.780288696289062,False
45510,91,1,0.45,[1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0.],0,0.0,7,11.61326026916504,False
45511,91,0,1.0,[1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0.],8,25.188045501708984,0,0.0,False
45512,91,8,0.54,[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],3,6.361822605133057,6,37.479923248291016,True
45513,91,0,1.0,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],6,26.8294734954834,2,12.568106651306152,True
46000,92,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4,10.758699417114258,6,5.5335774421691895,False
46001,92,4,0.89,[1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1.],7,5.044268608093262,9,5.008255958557129,False
46002,92,7,0.6,[1. 1. 1. 1. 0. 1. 1. 0. 1. 1. 1.],3,2.0331034660339355,7,6.432605266571045,False
46003,92,3,0.2,[1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 1.],0,0.0,0,0.0,False
46004,92,0,1.0,[1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 1.],9,6.788039684295654,2,6.910075664520264,False
46005,92,9,0.77,[1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 1.],2,10.31374168395996,4,5.39755392074585,False
46006,92,2,0.3,[1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6,11.32793140411377,3,3.224100351333618,False
46007,92,6,0.16,[1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1.],0,0.0,0,0.0,False
46008,92,0,1.0,[1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1.],8,20.278284072875977,10,9.67976188659668,False
46009,92,8,0.79,[1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1.],5,34.37107849121094,1,23.50591087341309,False
46010,92,5,0.3,[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1,4.556051731109619,5,4.514329433441162,False
46011,92,1,0.08,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],0,0.0,0,0.0,False
46012,92,0,1.0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],10,9.67976188659668,8,20.278284072875977,True
46013,92,0,1.0,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],6,7.820027828216553,1,25.32950592041016,True
46500,93,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4,4.40333890914917,2,2.4621872901916504,False
46501,93,4,0.76,[1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1.],6,2.13393497467041,4,2.103072166442871,False
46502,93,6,0.63,[1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1.],2,3.0523242950439453,6,2.13393497467041,False
46503,93,2,0.45,[1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 1.],0,0.0,10,8.73210334777832,False
46504,93,0,1.0,[1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 1.],9,14.411402702331545,0,0.0,False
46505,93,9,0.5,[1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1.],10,9.753671646118164,7,6.018609046936035,False
46506,93,10,0.17,[1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0.],0,0.0,3,1.4651590585708618,False
46507,93,0,1.0,[1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0.],5,6.242495059967041,5,3.5065512657165527,False
46508,93,5,0.65,[1. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0.],3,3.010209321975708,0,0.0,False
46509,93,3,0.27,[1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0.],7,0.8283299803733826,9,14.411402702331545,False
46510,93,7,0.15,[1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.],0,0.0,1,22.186180114746094,False
46511,93,0,1.0,[1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.],8,16.916669845581055,8,49.62458419799805,False
46512,93,8,0.82,[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1,49.84660339355469,0,0.0,True
46513,93,0,1.0,[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1,24.79442596435547,1,17.392202377319336,True
47000,94,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],10,17.368528366088867,2,9.583086013793944,False
47001,94,10,0.84,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],3,8.341351509094238,8,1.6480441093444824,False
47002,94,3,0.6,[1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0.],9,5.163465023040772,4,2.8300487995147705,False
47003,94,9,0.41,[1. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0.],5,12.473381042480469,0,0.0,False
47004,94,5,0.29,[1. 1. 1. 0. 1. 0. 1. 1. 1. 0. 0.],4,1.9478404521942136,3,12.070645332336426,False
47005,94,4,0.19,[1. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0.],0,0.0,1,4.632247924804688,False
47006,94,0,1.0,[1. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0.],2,9.583086013793944,6,2.2935619354248047,False
47007,94,2,0.57,[1. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0.],6,11.016212463378906,0,0.0,False
47008,94,6,0.36,[1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0.],0,0.0,9,12.124377250671388,False
47009,94,0,1.0,[1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0.],8,10.207293510437012,10,12.305075645446776,False
47010,94,8,0.6,[1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1,9.982274055480955,5,5.47897481918335,False
47011,94,1,0.16,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],0,0.0,7,13.281704902648926,False
47012,94,0,1.0,[1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],7,24.50449562072754,0,0.0,True
47013,94,9,0.63,[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],8,27.95670509338379,5,50.1955680847168,True
47500,95,0,1.0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],6,12.336246490478516,3,9.216814041137695,False
47501,95,6,0.76,[1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1.],1,0.9502311944961548,8,3.384639263153076,False
