test_reward,test_reward_std,best_reward,best_reward_std,best_epoch,loss,gradient_step,env_step,rew,bl_rew,len,n/ep,n/st,epoch
590.099455058053,125.533814475802,522.215144076292,107.16699156262,0,-456.601190795899,211,6761,600.151058419682,361.151987915669,67,100,6761,1
586.955888616256,111.093332795382,522.215144076292,107.16699156262,0,-958.455881347656,422,13537,595.016948957816,351.340236648833,67,100,6776,2
553.109971266426,140.161869285079,522.215144076292,107.16699156262,0,-734.230639190674,632,20278,595.801258738535,348.428814469143,67,100,6741,3
591.337160039591,128.178844189834,522.215144076292,107.16699156262,0,-890.934204406738,843,27034,570.847723837635,368.511962566832,67,100,6756,4
578.312349013016,136.184858468268,522.215144076292,107.16699156262,0,-1051.13367126465,1054,33802,585.823268556669,348.811848471165,67,100,6768,5
570.276377160028,113.41788171172,522.215144076292,107.16699156262,0,-681.773412780762,1264,40540,600.934625995755,367.433554444326,67,100,6738,6
577.338953059109,110.233239853064,522.215144076292,107.16699156262,0,-400.707895507813,1474,47272,574.516163687389,363.499839293565,67,100,6732,7
574.987873509824,122.929806193259,522.215144076292,107.16699156262,0,-672.106047210693,1685,54035,576.26782450635,363.386696579778,67,100,6763,8
567.567925046626,110.013491142105,522.215144076292,107.16699156262,0,-1026.85562255859,1896,60788,591.124339367477,358.238247271278,67,100,6753,9
585.449207394756,113.448893348569,522.215144076292,107.16699156262,0,-1312.89945587158,2107,67540,604.97972288724,365.346623973986,67,100,6752,10
609.67476605325,127.813112382714,522.215144076292,107.16699156262,0,-664.701513214111,2318,74314,578.859932244625,375.180411428586,67,100,6774,11
545.226947912383,109.859124370257,522.215144076292,107.16699156262,0,-1472.50026519775,2528,81047,610.546408940256,361.8919364365,67,100,6733,12
627.371691073626,132.415123675714,522.215144076292,107.16699156262,0,-889.865663146973,2738,87783,592.708147890847,385.81472547451,67,100,6736,13
612.692412804514,122.875489666705,522.215144076292,107.16699156262,0,-995.993530578613,2949,94540,613.189786897451,356.437839192618,67,100,6757,14
