test_reward,test_reward_std,best_reward,best_reward_std,best_epoch,loss,gradient_step,env_step,rew,bl_rew,len,n/ep,n/st,epoch
-105.915118,23.9099315728146,-105.915118,23.9099315728146,1,-7.16831073728768,40,1292,-108.891621,-142.811062,12,100,1292,1
-115.823749,27.2134945566441,-115.823749,27.2134945566441,2,-8.06880388021469,80,2588,-109.881086,-137.744295,12,100,1296,2
-117.784978,28.9199097377795,-117.784978,28.9199097377795,3,-7.70449041068554,120,3886,-118.674111,-145.562983,12,100,1298,3
-117.361267,29.8797047939536,-117.784978,28.9199097377795,3,-7.21730896353722,160,5176,-114.487037,-142.30211,12,100,1290,4
-108.192592,29.877983628584,-117.784978,28.9199097377795,3,-9.45205044269562,200,6474,-117.237181,-143.933573,12,100,1298,5
-109.005788,27.4004043383279,-117.784978,28.9199097377795,3,-14.8747837519646,240,7766,-112.097166,-140.218628,12,100,1292,6
-107.177971,27.9429042678827,-117.784978,28.9199097377795,3,-22.7593244153261,280,9053,-113.386048,-144.773251,12,100,1287,7
-105.695451,24.0384101605306,-117.784978,28.9199097377795,3,-27.5110296064615,320,10354,-117.943069,-148.37471,13,100,1301,8
-110.147513,27.676731596898,-117.784978,28.9199097377795,3,-30.487272349,360,11642,-109.880029,-144.073383,12,100,1288,9
-111.12232,31.0055439481522,-117.784978,28.9199097377795,3,-39.1132419383526,400,12931,-112.358959,-146.078298,12,100,1289,10
-107.329169,27.2653062629661,-117.784978,28.9199097377795,3,-51.0788904714585,440,14236,-109.530818,-141.90838,13,100,1305,11
-105.710244,28.1441434877856,-117.784978,28.9199097377795,3,-61.5463301563263,480,15534,-105.421441,-142.149858,12,100,1298,12
-106.256823,25.2744004113168,-117.784978,28.9199097377795,3,-60.3383954405785,520,16834,-109.151917,-145.344941,13,100,1300,13
-110.654022,30.0941340187272,-117.784978,28.9199097377795,3,-51.0636835384369,560,18134,-115.027173,-149.276231,13,100,1300,14
-110.335758,31.0420564112856,-117.784978,28.9199097377795,3,-43.3397124409676,600,19428,-110.690616,-143.528918,12,100,1294,15
-107.496196,22.5746611985027,-117.784978,28.9199097377795,3,-42.5336499786377,640,20724,-104.854231,-138.220103,12,100,1296,16
-102.915123,26.9693677025764,-117.784978,28.9199097377795,3,-48.0897847676277,680,22023,-113.26569,-145.892931,12,100,1299,17
-105.962596,24.8867017008157,-117.784978,28.9199097377795,3,-54.2434315776825,720,23313,-108.077711,-145.461078,12,100,1290,18
-100.490479,24.073016664196,-117.784978,28.9199097377795,3,-60.27533400774,760,24616,-107.770055,-142.069163,13,100,1303,19
-103.751686,26.2049154130443,-117.784978,28.9199097377795,3,-66.3705691552162,800,25914,-100.090903,-137.689615,12,100,1298,20
-112.413272,29.9270247700004,-117.784978,28.9199097377795,3,-64.712307792306,840,27215,-107.914265,-140.721775,13,100,1301,21
-110.603764,29.5619059157305,-117.784978,28.9199097377795,3,-71.3878742700815,880,28514,-108.663535,-143.140392,12,100,1299,22
-106.06501,25.7460633494618,-117.784978,28.9199097377795,3,-71.292838049531,920,29815,-109.771978,-141.825153,13,100,1301,23
-106.529255,25.3599091921417,-117.784978,28.9199097377795,3,-69.9902523326874,960,31108,-107.487011,-140.348089,12,100,1293,24
-109.235389,29.9481166722781,-117.784978,28.9199097377795,3,-77.5288698101044,1000,32406,-105.988728,-139.130053,12,100,1298,25
-105.709086,29.8896248133329,-117.784978,28.9199097377795,3,-82.6208111858368,1040,33711,-105.709599,-139.310242,13,100,1305,26
-99.951389,26.7752537959322,-117.784978,28.9199097377795,3,-96.9316450643539,1080,35002,-109.190334,-145.372605,12,100,1291,27
-104.937733,22.4766027987063,-117.784978,28.9199097377795,3,-105.575195536613,1120,36300,-103.2121,-138.872612,12,100,1298,28
-111.845297,30.3744241893652,-117.784978,28.9199097377795,3,-105.247419247627,1160,37593,-102.631929,-138.623332,12,100,1293,29
-107.895059,27.8704834378024,-117.784978,28.9199097377795,3,-100.324708828926,1200,38894,-110.240828,-145.459524,13,100,1301,30
-104.323274,28.1756494913484,-117.784978,28.9199097377795,3,-100.298440670967,1240,40187,-112.228657,-145.744491,12,100,1293,31
-110.658882,28.8589199437345,-117.784978,28.9199097377795,3,-98.5241465997696,1280,41496,-110.399014,-146.934354,13,100,1309,32
-109.716995,27.4477126617042,-117.784978,28.9199097377795,3,-101.496801257133,1320,42796,-110.444821,-143.256999,13,100,1300,33
-113.503597,25.8718584836863,-117.784978,28.9199097377795,3,-101.717875475883,1360,44083,-113.791145,-146.380052,12,100,1287,34
-107.489355,28.6730877715197,-117.784978,28.9199097377795,3,-109.358387241364,1400,45383,-108.860258,-144.124804,13,100,1300,35
-105.892248,25.2683833592554,-117.784978,28.9199097377795,3,-110.622306842804,1440,46687,-109.057838,-142.364813,13,100,1304,36
-107.222288,29.0839495456627,-117.784978,28.9199097377795,3,-110.728300657272,1480,47980,-103.585712,-137.543806,12,100,1293,37
-105.476335,25.2756543769271,-117.784978,28.9199097377795,3,-101.206291072369,1520,49282,-105.233208,-138.398675,13,100,1302,38
-103.80131,21.5751708992745,-117.784978,28.9199097377795,3,-102.016192395687,1560,50588,-104.835085,-136.744549,13,100,1306,39
-100.338398,20.9372466350233,-117.784978,28.9199097377795,3,-103.581487920284,1600,51883,-108.779556,-143.611305,12,100,1295,40
-107.838644,33.771800594038,-117.784978,28.9199097377795,3,-108.581030263901,1640,53176,-107.738575,-140.176252,12,100,1293,41
-109.115827,29.5886540708423,-117.784978,28.9199097377795,3,-110.543877534866,1680,54471,-104.85218,-139.359801,12,100,1295,42
-110.27326,29.8397270871736,-117.784978,28.9199097377795,3,-116.635101146698,1720,55769,-111.538997,-146.195656,12,100,1298,43
-104.49237,23.4692304653284,-117.784978,28.9199097377795,3,-111.706474881172,1760,57063,-112.78497,-145.219184,12,100,1294,44
-109.998616,26.545139401298,-117.784978,28.9199097377795,3,-104.514208302498,1800,58374,-107.74655,-142.836665,13,100,1311,45
-114.863944,27.8964528190532,-117.784978,28.9199097377795,3,-106.102300286293,1840,59678,-107.805364,-137.711533,13,100,1304,46
-105.958818,27.3487336159259,-117.784978,28.9199097377795,3,-118.156529960632,1880,60968,-106.84795,-141.015387,12,100,1290,47
-110.806022,28.5768239792864,-117.784978,28.9199097377795,3,-126.924300003052,1920,62273,-105.626085,-139.441427,13,100,1305,48
-108.529035,25.3190356308386,-117.784978,28.9199097377795,3,-125.797951030731,1960,63572,-111.398474,-144.753077,12,100,1299,49
-106.715309,26.9917533124586,-117.784978,28.9199097377795,3,-125.60513671875,2000,64867,-106.088223,-143.943254,12,100,1295,50
-110.785813,29.7185549996148,-117.784978,28.9199097377795,3,-124.667147426605,2040,66165,-109.256081,-143.284704,12,100,1298,51
-109.254856,25.0744714912172,-117.784978,28.9199097377795,3,-115.567991070747,2080,67465,-110.441484,-145.970611,13,100,1300,52
-107.043387,25.8586316410852,-117.784978,28.9199097377795,3,-97.9728719329834,2120,68759,-101.77479,-136.87291,12,100,1294,53
-109.792823,24.5991634391451,-117.784978,28.9199097377795,3,-93.0674088549614,2160,70060,-106.478029,-139.480428,13,100,1301,54
-109.309876,29.5181004662059,-117.784978,28.9199097377795,3,-103.845769116879,2200,71363,-111.904652,-146.387017,13,100,1303,55
-109.171296,24.5794688308227,-117.784978,28.9199097377795,3,-111.739174878597,2240,72651,-109.485015,-139.406433,12,100,1288,56
-104.384571,24.7205362888198,-117.784978,28.9199097377795,3,-111.788804750443,2280,73957,-107.239057,-139.807335,13,100,1306,57
-105.9621,28.6770648382257,-117.784978,28.9199097377795,3,-109.357117128372,2320,75250,-110.183324,-141.092523,12,100,1293,58
-109.509946,35.294317334711,-117.784978,28.9199097377795,3,-107.63383975029,2360,76555,-110.254178,-144.445894,13,100,1305,59
-108.142208,28.2512691275195,-117.784978,28.9199097377795,3,-115.341631593704,2400,77849,-105.72812,-142.741048,12,100,1294,60
-110.853966,27.9338503075613,-117.784978,28.9199097377795,3,-112.839569168091,2440,79154,-116.945728,-149.08168,13,100,1305,61
-106.068889,25.290302357856,-117.784978,28.9199097377795,3,-108.1523005867,2480,80455,-108.689588,-137.62747,13,100,1301,62
-117.75338,30.7950137360742,-117.784978,28.9199097377795,3,-111.758249835968,2520,81760,-103.516681,-136.687864,13,100,1305,63
-109.036702,26.5721487171775,-117.784978,28.9199097377795,3,-113.754738674164,2560,83059,-109.060414,-138.464677,12,100,1299,64
-108.193116,26.2347058753237,-117.784978,28.9199097377795,3,-118.291375370026,2600,84365,-113.378255,-145.101489,13,100,1306,65
-112.124868,27.7020734001442,-117.784978,28.9199097377795,3,-123.586190662384,2640,85663,-109.870418,-143.521508,12,100,1298,66
-111.91932,29.1783670566535,-117.784978,28.9199097377795,3,-127.677135901451,2680,86959,-109.291148,-142.148396,12,100,1296,67
-109.495466,27.1806323778172,-117.784978,28.9199097377795,3,-122.970675215721,2720,88257,-110.821326,-142.647714,12,100,1298,68
-104.775542,26.9248376902078,-117.784978,28.9199097377795,3,-123.749844202995,2760,89550,-110.673038,-144.680508,12,100,1293,69
-105.217434,28.975991610981,-117.784978,28.9199097377795,3,-119.405441064835,2800,90846,-111.519131,-145.524779,12,100,1296,70
-111.627968,25.9515385759337,-117.784978,28.9199097377795,3,-118.310725269318,2840,92140,-112.206474,-145.677482,12,100,1294,71
-115.118174,33.502276689424,-117.784978,28.9199097377795,3,-119.896075458527,2880,93441,-110.203455,-143.307998,13,100,1301,72
-109.876913,28.4235612972008,-117.784978,28.9199097377795,3,-129.80418431282,2920,94741,-106.342777,-137.320157,13,100,1300,73
-111.019316,28.0911236242829,-117.784978,28.9199097377795,3,-121.890481262207,2960,96038,-106.095835,-136.609719,12,100,1297,74
-116.328476,30.1395714298532,-117.784978,28.9199097377795,3,-116.298821907043,3000,97343,-105.230658,-137.143214,13,100,1305,75
-108.892993,27.2886882970554,-117.784978,28.9199097377795,3,-119.761760692596,3040,98639,-108.609383,-140.289965,12,100,1296,76
-113.435982,28.839955920779,-117.784978,28.9199097377795,3,-122.339601593018,3080,99937,-113.987352,-144.682092,12,100,1298,77
-109.802978,31.4285416493625,-117.784978,28.9199097377795,3,-113.117303009033,3120,101236,-112.327682,-140.370048,12,100,1299,78
-111.071392,28.0716228301987,-117.784978,28.9199097377795,3,-108.064799964428,3160,102525,-108.622948,-138.466663,12,100,1289,79
-112.637463,28.9768229009381,-117.784978,28.9199097377795,3,-110.258738873005,3200,103823,-110.067928,-143.977677,12,100,1298,80
-112.133319,28.7503195467866,-117.784978,28.9199097377795,3,-113.910663170815,3240,105117,-109.382283,-142.790721,12,100,1294,81
-108.610136,21.5011732923742,-117.784978,28.9199097377795,3,-119.621230835915,3280,106423,-109.399029,-142.880468,13,100,1306,82
-112.132875,28.0750579578044,-117.784978,28.9199097377795,3,-112.943343677521,3320,107720,-108.769453,-139.598437,12,100,1297,83
-109.619594,23.7673611899841,-117.784978,28.9199097377795,3,-115.212716684341,3360,109026,-107.676103,-142.569679,13,100,1306,84
-109.92469,29.0891733638496,-117.784978,28.9199097377795,3,-112.315050134659,3401,110340,-110.480515,-141.444636,13,100,1314,85
-105.620625,27.4630686985864,-117.784978,28.9199097377795,3,-118.180657186508,3441,111627,-109.145472,-142.432333,12,100,1287,86
-107.892964,28.4635032842358,-117.784978,28.9199097377795,3,-117.612535533905,3481,112921,-113.294184,-144.177162,12,100,1294,87
-101.650251,25.5929956521017,-117.784978,28.9199097377795,3,-126.554637317657,3521,114222,-106.372686,-143.712583,13,100,1301,88
-108.996643,25.5095816408825,-117.784978,28.9199097377795,3,-127.889403486252,3561,115526,-109.972808,-141.921477,13,100,1304,89
-106.213371,31.0432478886031,-117.784978,28.9199097377795,3,-128.783457841873,3601,116825,-110.551788,-143.855882,12,100,1299,90
-109.258202,27.7357962471532,-117.784978,28.9199097377795,3,-118.292779302597,3641,118116,-109.619753,-142.318148,12,100,1291,91
-103.35689,24.945865967288,-117.784978,28.9199097377795,3,-121.632541809082,3681,119413,-105.036334,-141.166593,12,100,1297,92
-106.502855,24.8103117528433,-117.784978,28.9199097377795,3,-120.500726680756,3721,120713,-110.10353,-146.265837,13,100,1300,93
-110.353357,30.8168964491665,-117.784978,28.9199097377795,3,-119.36161260128,3761,122006,-105.460073,-140.635683,12,100,1293,94
-108.562571,27.5481774367935,-117.784978,28.9199097377795,3,-124.089582877159,3801,123292,-104.27093,-141.46566,12,100,1286,95
-108.853948,25.8568587773669,-117.784978,28.9199097377795,3,-128.648717703819,3841,124593,-104.313462,-140.908378,13,100,1301,96
-108.616645,26.8901492978688,-117.784978,28.9199097377795,3,-136.76695098877,3881,125882,-105.93254,-143.709738,12,100,1289,97
-104.419858,24.94990265541,-117.784978,28.9199097377795,3,-141.382662289143,3921,127177,-105.317094,-139.066336,12,100,1295,98
-112.43683,27.9933110114952,-117.784978,28.9199097377795,3,-133.954082329273,3961,128484,-108.169312,-138.613843,13,100,1307,99
-110.906971,25.6332439844562,-117.784978,28.9199097377795,3,-129.01271225214,4001,129774,-107.539095,-141.602644,12,100,1290,100
-107.669469,26.3241073547678,-117.784978,28.9199097377795,3,-129.745092353821,4041,131069,-108.379336,-141.499739,12,100,1295,101
-113.371727,29.1742854169005,-117.784978,28.9199097377795,3,-132.406910667419,4081,132365,-107.32936,-140.099201,12,100,1296,102
-108.023692,28.6207646848077,-117.784978,28.9199097377795,3,-142.568509941101,4121,133669,-108.779264,-143.03877,13,100,1304,103
-104.220781,26.3411421993151,-117.784978,28.9199097377795,3,-139.833901062012,4161,134975,-110.04576,-140.723041,13,100,1306,104
-103.870799,26.4122902754361,-117.784978,28.9199097377795,3,-140.160396327972,4201,136267,-109.928886,-141.305931,12,100,1292,105
-111.882334,29.5534493376771,-117.784978,28.9199097377795,3,-145.144051303864,4241,137575,-110.357744,-143.703782,13,100,1308,106
-112.04946,30.6911266521905,-117.784978,28.9199097377795,3,-146.112297229767,4281,138862,-115.209129,-147.288714,12,100,1287,107
-106.858549,25.02706357697,-117.784978,28.9199097377795,3,-133.918331394196,4321,140167,-111.932367,-142.871856,13,100,1305,108
-110.61646,29.6806882371821,-117.784978,28.9199097377795,3,-138.080312480927,4361,141467,-105.225921,-142.972108,13,100,1300,109
-111.828426,28.2665079919102,-117.784978,28.9199097377795,3,-154.156802978516,4401,142770,-107.044058,-142.421922,13,100,1303,110
-110.654923,30.372777354239,-117.784978,28.9199097377795,3,-153.738934631348,4441,144066,-113.425907,-144.212618,12,100,1296,111
-107.038267,29.2402494391585,-117.784978,28.9199097377795,3,-151.100257225037,4481,145358,-110.038891,-147.068194,12,100,1292,112
-107.17438,26.1986344624868,-117.784978,28.9199097377795,3,-156.734770774841,4521,146650,-104.107879,-137.95169,12,100,1292,113
-113.42159,27.9957082942315,-117.784978,28.9199097377795,3,-160.255238494873,4561,147956,-107.763777,-142.392059,13,100,1306,114
-108.165634,26.98272529185,-117.784978,28.9199097377795,3,-152.298638153076,4601,149252,-110.825184,-143.187508,12,100,1296,115
-109.535086,26.3552515036037,-117.784978,28.9199097377795,3,-151.863540344238,4641,150551,-113.993383,-145.301157,12,100,1299,116
-107.811804,28.6418278132417,-117.784978,28.9199097377795,3,-149.531965255737,4681,151856,-111.608954,-143.015873,13,100,1305,117
-109.121221,32.4468164859522,-117.784978,28.9199097377795,3,-137.41758266449,4721,153152,-111.407642,-141.803178,12,100,1296,118
-116.96819,30.2060530298002,-117.784978,28.9199097377795,3,-129.306794300079,4761,154449,-114.062858,-142.152939,12,100,1297,119
-114.286168,29.7855457823955,-117.784978,28.9199097377795,3,-131.134474620819,4801,155748,-113.676791,-142.68673,12,100,1299,120
-108.314767,30.4319619703136,-117.784978,28.9199097377795,3,-147.517373046875,4841,157041,-113.860132,-147.432123,12,100,1293,121
-110.637589,27.3198819300373,-117.784978,28.9199097377795,3,-140.894521141052,4881,158336,-113.469409,-141.356346,12,100,1295,122
-108.153049,24.1074497817106,-117.784978,28.9199097377795,3,-143.693996915817,4921,159635,-109.124969,-139.373693,12,100,1299,123
-113.745198,24.986397678689,-117.784978,28.9199097377795,3,-133.257421712875,4961,160931,-110.303123,-137.11062,12,100,1296,124
-109.364334,22.5494476470366,-117.784978,28.9199097377795,3,-147.864743995667,5001,162230,-108.797566,-141.371182,12,100,1299,125
-108.90565,25.8203087657042,-117.784978,28.9199097377795,3,-169.548596992493,5041,163517,-108.305886,-143.966602,12,100,1287,126
-114.921941,27.8719241606284,-117.784978,28.9199097377795,3,-172.752375946045,5081,164804,-113.828388,-144.637855,12,100,1287,127
-115.718124,28.9388223054157,-117.784978,28.9199097377795,3,-160.286520957947,5121,166103,-115.451729,-146.035609,12,100,1299,128
-114.313077,28.1013989290386,-117.784978,28.9199097377795,3,-151.835245819092,5162,167416,-110.055473,-140.954238,13,100,1313,129
-108.188015,27.0801257496651,-117.784978,28.9199097377795,3,-154.24039970398,5202,168712,-111.898115,-140.51108,12,100,1296,130
-110.283928,30.4786573354834,-117.784978,28.9199097377795,3,-154.52212562561,5242,170018,-110.815933,-142.569026,13,100,1306,131
-112.616215,25.8196000858974,-117.784978,28.9199097377795,3,-157.036127166748,5282,171319,-111.05925,-142.281519,13,100,1301,132
-111.761614,29.6632802520929,-117.784978,28.9199097377795,3,-145.432340316772,5322,172610,-112.635509,-141.250697,12,100,1291,133
-111.328164,30.5772866841926,-117.784978,28.9199097377795,3,-144.820731697083,5362,173914,-113.018713,-144.045877,13,100,1304,134
-108.745841,26.6535028181592,-117.784978,28.9199097377795,3,-135.81199596405,5402,175212,-112.296342,-141.941047,12,100,1298,135
-108.511512,31.8867007547137,-117.784978,28.9199097377795,3,-141.965796394348,5442,176515,-109.713585,-142.168309,13,100,1303,136
-112.875904,28.9625862956605,-117.784978,28.9199097377795,3,-152.982667350769,5482,177806,-119.341382,-155.555992,12,100,1291,137
-110.523671,23.9893426265135,-117.784978,28.9199097377795,3,-156.963853111267,5522,179105,-110.700607,-146.083107,12,100,1299,138
-113.779088,32.0713973075489,-117.784978,28.9199097377795,3,-149.266349639893,5562,180403,-107.973076,-142.790718,12,100,1298,139
-114.162443,22.6506952219893,-117.784978,28.9199097377795,3,-135.090167059898,5602,181701,-107.49212,-141.538842,12,100,1298,140
-111.070694,29.8781611310161,-117.784978,28.9199097377795,3,-117.815557227135,5642,183009,-112.268283,-142.408974,13,100,1308,141
-111.928797,27.8093713007844,-117.784978,28.9199097377795,3,-106.761360220909,5682,184306,-113.838248,-145.817242,12,100,1297,142
-107.748876,24.6448691512011,-117.784978,28.9199097377795,3,-106.075960979462,5722,185593,-107.798779,-140.764273,12,100,1287,143
-108.594263,25.6819414298594,-117.784978,28.9199097377795,3,-125.032608852386,5762,186887,-108.427603,-143.860165,12,100,1294,144
-114.619642,30.1546351325403,-117.784978,28.9199097377795,3,-131.454857292175,5802,188197,-111.03324,-147.914694,13,100,1310,145
-108.536092,24.6080972925526,-117.784978,28.9199097377795,3,-137.755202789307,5842,189502,-110.448337,-145.076144,13,100,1305,146
-110.138868,30.2813344113164,-117.784978,28.9199097377795,3,-144.726496734619,5882,190806,-104.888964,-140.89188,13,100,1304,147
-111.380127,30.0048626032543,-117.784978,28.9199097377795,3,-145.868950881958,5922,192094,-107.213947,-141.668764,12,100,1288,148
-106.837256,30.1600861470929,-117.784978,28.9199097377795,3,-139.545007762909,5962,193390,-107.196195,-139.428233,12,100,1296,149
-113.227377,28.4110436883436,-117.784978,28.9199097377795,3,-114.563354854584,6002,194690,-113.811063,-139.838274,13,100,1300,150
-109.35726,28.3546898818802,-117.784978,28.9199097377795,3,-103.15369559288,6042,195989,-106.992731,-138.077074,12,100,1299,151
-106.077148,24.9341769557629,-117.784978,28.9199097377795,3,-111.447415246964,6082,197282,-114.772093,-146.855253,12,100,1293,152
-100.857812,25.6150248040726,-117.784978,28.9199097377795,3,-118.940293560028,6122,198588,-109.807198,-143.751508,13,100,1306,153
-109.149972,25.6902777676618,-117.784978,28.9199097377795,3,-119.295965404511,6162,199883,-106.269392,-138.189346,12,100,1295,154
-112.938661,26.8892345772984,-117.784978,28.9199097377795,3,-118.128752937317,6202,201183,-114.086807,-146.847885,13,100,1300,155
-110.137152,28.4836597405863,-117.784978,28.9199097377795,3,-115.002050514221,6242,202472,-109.169696,-139.307269,12,100,1289,156
-110.889264,30.753978180403,-117.784978,28.9199097377795,3,-116.632865409851,6282,203780,-107.287612,-140.782378,13,100,1308,157
-103.944906,24.2643037107881,-117.784978,28.9199097377795,3,-120.204982662201,6322,205086,-111.929351,-143.861697,13,100,1306,158
-108.395119,25.8648031779006,-117.784978,28.9199097377795,3,-128.717877082825,6362,206376,-105.58098,-140.616198,12,100,1290,159
-110.508702,26.3275227647532,-117.784978,28.9199097377795,3,-131.743822059631,6402,207665,-111.478332,-145.423667,12,100,1289,160
-112.189421,27.9412684209514,-117.784978,28.9199097377795,3,-130.272100725174,6442,208957,-108.875266,-141.52458,12,100,1292,161
-109.032562,26.8438359731942,-117.784978,28.9199097377795,3,-119.617179670334,6482,210254,-114.83304,-142.755597,12,100,1297,162
-114.56666,28.598543648158,-117.784978,28.9199097377795,3,-110.687677869797,6522,211539,-107.645939,-135.692147,12,100,1285,163
-107.681602,26.7346129844027,-117.784978,28.9199097377795,3,-113.665082321167,6562,212841,-111.72547,-142.27948,13,100,1302,164
-109.647718,24.9807301609156,-117.784978,28.9199097377795,3,-127.437582130432,6602,214132,-110.563246,-141.220808,12,100,1291,165
-115.130053,31.9690798379667,-117.784978,28.9199097377795,3,-132.781391849518,6642,215429,-114.318859,-145.798691,12,100,1297,166
-111.738293,26.8711128455904,-117.784978,28.9199097377795,3,-120.574633026123,6682,216728,-110.006921,-136.769465,12,100,1299,167
-107.895272,27.6104745708837,-117.784978,28.9199097377795,3,-124.651737003326,6722,218031,-108.115207,-136.982748,13,100,1303,168
-108.918046,23.8556477732357,-117.784978,28.9199097377795,3,-127.116305007935,6762,219324,-114.032186,-143.87195,12,100,1293,169
-110.31851,28.304246887333,-117.784978,28.9199097377795,3,-133.192060623169,6802,220613,-112.061376,-142.322887,12,100,1289,170
-112.508999,26.6104768965627,-117.784978,28.9199097377795,3,-133.630129871368,6842,221918,-112.968333,-142.821043,13,100,1305,171
-112.354344,29.1396469534081,-117.784978,28.9199097377795,3,-128.727580890656,6882,223216,-115.552998,-142.315451,12,100,1298,172
-118.264716,31.1541340674323,-118.264716,31.1541340674323,173,-133.383810653687,6922,224516,-109.819736,-138.677551,13,100,1300,173
-111.888976,27.2197439519042,-118.264716,31.1541340674323,173,-136.298111381531,6962,225814,-114.233438,-145.101564,12,100,1298,174
