test_reward,test_reward_std,best_reward,best_reward_std,best_epoch,loss,gradient_step,env_step,rew,bl_rew,len,n/ep,n/st,epoch
267.075457511246,68.5565457620199,238.160025598742,48.631972388474,0,-50.2866273530772,82,2646,246.926577899791,171.515371973515,26,100,2646,1
258.219490664154,62.1088389677584,238.160025598742,48.631972388474,0,-85.3926056814194,165,5310,266.942977316678,171.399254125915,26,100,2664,2
251.330963547658,67.0730573806386,238.160025598742,48.631972388474,0,-93.661621465683,247,7964,268.077910011411,164.429026043285,26,100,2654,3
260.708064590357,66.2274016253419,238.160025598742,48.631972388474,0,-111.547451062202,330,10623,259.114353974462,167.050420887917,26,100,2659,4
233.718926485926,57.9034640326951,233.718926485926,57.9034640326951,5,-87.7888489961624,412,13278,256.468910766765,167.449740599776,26,100,2655,5
226.951500378698,50.9217481650315,226.951500378698,50.9217481650315,6,-68.8032982003689,495,15943,232.647651840299,163.825079406584,26,100,2665,6
257.869726867452,59.3807956598616,226.951500378698,50.9217481650315,6,-98.0508394503594,577,18588,245.25456884589,166.20098112911,26,100,2645,7
270.074911842607,61.2131017256432,226.951500378698,50.9217481650315,6,-70.7430648136139,660,21267,244.95067700576,165.05056344036,26,100,2679,8
259.934180684388,67.4400435855908,226.951500378698,50.9217481650315,6,-117.973355350494,743,23936,256.669655408114,162.481282846183,26,100,2669,9
279.042418413386,68.0711664256454,226.951500378698,50.9217481650315,6,-83.8527766919136,826,26603,241.299220526665,167.134781772401,26,100,2667,10
260.332955686897,58.9811663442776,226.951500378698,50.9217481650315,6,-135.825682051778,909,29274,284.509208082855,167.243814606667,26,100,2671,11
272.566548516005,61.1063069598786,226.951500378698,50.9217481650315,6,-183.694816417694,991,31928,259.051277117133,169.770664957613,26,100,2654,12
233.418461702205,56.7002238579302,226.951500378698,50.9217481650315,6,-156.790314216614,1073,34583,283.876984325983,175.502148727812,26,100,2655,13
289.01373018384,71.5506921632477,226.951500378698,50.9217481650315,6,-114.310336060524,1156,37245,234.83797127448,164.704472663812,26,100,2662,14
237.684437518641,55.6121332975175,226.951500378698,50.9217481650315,6,-132.941325058937,1239,39918,286.533014051616,167.387417221945,26,100,2673,15
275.180447938442,67.4405628935175,226.951500378698,50.9217481650315,6,-132.432347102165,1322,42579,230.386915453076,160.394946615025,26,100,2661,16
235.543049234748,64.3143241867777,226.951500378698,50.9217481650315,6,-286.209414157867,1405,45251,283.983450676203,166.390171350297,26,100,2672,17
310.793642132413,72.9495116861334,226.951500378698,50.9217481650315,6,-279.182459220886,1488,47908,249.622884393632,170.43742289409,26,100,2657,18
237.030497089708,55.7861512293401,226.951500378698,50.9217481650315,6,-293.399090576172,1570,50557,301.695624556243,165.300637448495,26,100,2649,19
297.600078188777,78.9074372901248,226.951500378698,50.9217481650315,6,-276.865065765381,1653,53227,243.53353066504,170.436052978225,26,100,2670,20
232.62338870883,56.6857140359221,226.951500378698,50.9217481650315,6,-317.30640422821,1736,55894,283.129936375022,166.933424250567,26,100,2667,21
